Id	SkillKey	Name	Desc	ShortDesc	DescParams[1]	DescParams[2]	DescParams[3]	DescParams[4]	DescParams[5]	DescParams[6]	Icon	ComboList[1]	ComboList[2]	ComboList[3]	ComboList[4]	BuildTags[1]	BuildTags[2]	Level	Magics[1]	Type	SaveScore	Character	BuyPrice	SellPrice	CostTL	CSMag	TLDam	Quality	KeyWordIds[1]	KeyWordIds[2]	KeyWordIds[3]	IsOutPool	IsOutWiki	WikiPriority
10262103	1026210	Skyward Onslaught	<b><color=#E7D09A>Triggers after every {0} </color><color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color><color=#E7D09A> consumed:</color></b>\n\nWhile <color=#9F3232><Icon=IconAngry|30|30|0.5/>Berserk</color> is active, additionally clears both sides' <color=#B96716><<Icon=IconCrit|30|30|0.5/>CRIT></color> and <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> stacks. DMG multiplier increases by {1} for every stack cleared.	Every time a certain amount of <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> is consumed while in <color=#9F3232><Icon=IconAngryBlack|30|30|0.5/>Berserk</color>, clears both sides' <color=#B96716><<Icon=IconCritBlack|30|30|0.5/>CRIT></color> and <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> stacks and deals DMG.	100	30%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon53.png	1026210	1026211			20	18	3	10262100	4	6000	2	160	80		10000	1	3	19				0	0
10262111	1026211	Subjugation	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\nInflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> on the enemy.\n\nIncreases <color=#9B8015><Icon=IconAttack|30|30|0.5/>Attack</color> by {0}.	Inflicts <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> and increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Attack</color> after using a [Counter Skill].	20						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon57.png	1026604				24	14	1	10262110	4	3000	2	40	20		8000	1	3					0	0
10262112	1026211	Subjugation	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\nInflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> on the enemy.\n\nIncreases <color=#9B8015><Icon=IconAttack|30|30|0.5/>Attack</color> by {0}.	Inflicts <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> and increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Attack</color> after using a [Counter Skill].	40						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon57.png	1026604				24	14	2	10262110	4	4500	2	80	40		8000	1	3					0	0
10262113	1026211	Subjugation	<b><color=#E7D09A>After using a [Counter Skill]:</color></b>\n\nInflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> on the enemy.\n\nIncreases <color=#9B8015><Icon=IconAttack|30|30|0.5/>Attack</color> by {0}.	Inflicts <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> and increases <color=#9B8015><Icon=IconAttackBlack|30|30|0.5/>Attack</color> after using a [Counter Skill].	60						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon57.png	1026604				24	14	3	10262110	4	6000	2	160	80		8000	1	3					0	0
10262121	1026212	Valor Reborn	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> after using a [Parry Skill].	1						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon49.png	1026605				23	18	1	10262120	4	3000	2	40	20		10000	1	3					0	0
10262122	1026212	Valor Reborn	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> after using a [Parry Skill].	2						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon49.png	1026605				23	18	2	10262120	4	4500	2	80	40		10000	1	3					0	0
10262123	1026212	Valor Reborn	<b><color=#E7D09A>After using a [Parry Skill]:</color></b>\n\nGains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color>.	Gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> after using a [Parry Skill].	3						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon49.png	1026605				23	18	3	10262120	4	6000	2	160	80		10000	1	3					0	0
10262131	1026213	Sharpened	<b><color=#E7D09A>Triggers after using any skill for the first time:</color></b>\n\nThe higher stat between <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> increases by {1} for every {0} <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> (Current: {Attr:3}).	After the first use of any skill, increases <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	20	1					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon76.png	1026606	1026607	1026608	1026609	25		1	10262130	4	3000	2	40	20		5000	1	3					0	0
10262132	1026213	Sharpened	<b><color=#E7D09A>Triggers after using any skill for the first time:</color></b>\n\nThe higher stat between <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> increases by {1} for every {0} <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> (Current: {Attr:3}).	After the first use of any skill, increases <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	10	1					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon76.png	1026606	1026607	1026608	1026609	25		2	10262130	4	4500	2	80	40		5000	1	3					0	0
10262133	1026213	Sharpened	<b><color=#E7D09A>Triggers after using any skill for the first time:</color></b>\n\nThe higher stat between <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> increases by {1} for every {0} <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> (Current: {Attr:3}).	After the first use of any skill, increases <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color> and <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color> based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	5	1					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon76.png	1026606	1026607	1026608	1026609	25		3	10262130	4	6000	2	160	80		5000	1	3					0	0
10263011	1026301	Maddening Blade	<b><color=#E7D09A>After a successful Parry:</color></b>\n\nGains {1} <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color> for every {0} <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> (Current: {Attr:4}).\n\n[Passive] This skill's DMG multiplier increases by {2} for every skill used while in <color=#9F3232><Icon=IconAngry|30|30|0.5/>Berserk</color>.\n\nInflicts <Icon=IconStun|30|30|0.5/>Stun for {3}s.	After a successful Parry, deals DMG and gains <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color> based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>, with additional effects.	60	10	30%	5			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon63.png	1026391	1026392	1026393	1026394	23	20	1	10263010	2	4000	2	80	40		15000	1	4	19	11	21		0	0
10263021	1026302	Falling Dazzle	<b><color=#E7D09A>After a successful Parry:</color></b>\n\nThe first attack afterward restores {0} <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> every time enemy is inflicted with <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color>.\n\nInflicts <Icon=IconStun|30|30|0.5/>Stun for {1}s and <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color>.	After a successful Parry, the first attack afterward deals DMG and restores <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> every time enemy is inflicted with <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color>.	10	5					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon58.png	1026395				23	14	1	10263020	2	4000	2	80	40		25000	1	4	11	21			0	0
10263031	1026304	Shockbolt	<b><color=#E7D09A>After a successful Parry:</color></b>\n\nWhen <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> > {0} (Current: {Attr:4}), DMG multiplier increases by {1}.\n\nInflicts <Icon=IconStun|30|30|0.5/>Stun for {2}s.	After a successful Parry, deals extra DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>.	230	100%	3				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon69.png	1026701	1026702	1026703	1026704	23		1	10263030	2	4000	2	80	40		20000	1	4	11	21		1	0	0
10264011	1026401	Phantom Fury	<b><color=#E7D09A>After a successful Counter:</color></b>\n\nGain {0} <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color>.\n\nFor every {1} <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color>, reduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {2}.\n\n[Passive] Throughout the battle, each time you gain <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color> via a skill, increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {3}.	After a successful Counter, deals DMG and gains <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color>. Reduces enemy's <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> every time <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color> is consumed.	100	20	1	5			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon62.png	1026707				24	20	1	10264010	3	4000	2	80	40		20000	1	4	19	22			0	0
10264021	1026402	Poised Edge	<b><color=#E7D09A>After a successful Counter:</color></b>\n\nGains {1} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> for every {0} <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> (Current: {Attr:5}), up to {2} stacks.\n\nReduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {3}.	After a successful Counter, deals DMG and gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	100	1	5	50			Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon38.png	1026705				24	18	1	10264020	3	4000	2	80	40		28000	1	4	22				0	0
10264041	1026404	Severed Rain	<b><color=#E7D09A>After a successful Counter:</color></b>\n\nReduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {0}.\n\nWhen <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> > {1} (Current: {Attr:5}), DMG multiplier increases by {2}.	After a successful Counter, deals extra DMG based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	20	230	100%				Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon52.png	1026706				24		1	10264030	3	4000	2	80	40		20000	1	4	22			1	0	0
10265011	1026501	Fleeting End	When <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> > {0} (Current: {Attr:4}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>.	230	20%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon79.png	1026801	1026802	1026803				1	10265010	1	1000	2	10	5	20	9000	1	1					0	0
10265012	1026501	Fleeting End	When <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> > {0} (Current: {Attr:4}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>.	230	25%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon79.png	1026801	1026802	1026803				2	10265010	1	1500	2	20	10	20	11000	1	1					0	0
10265013	1026501	Fleeting End	When <color=#B96716><Icon=IconWrestle|30|30|0.5/>Initiative</color> > {0} (Current: {Attr:4}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#B96716><Icon=IconWrestleBlack|30|30|0.5/>Initiative</color>.	230	30%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon79.png	1026801	1026802	1026803				3	10265010	1	2000	2	40	20	20	14000	1	1					0	0
10265021	1026502	Sundering Pivot	When <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> > {0} (Current: {Attr:5}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	230	20%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon65.png	1026804						1	10265020	1	1000	2	10	5	20	9000	1	1					0	0
10265022	1026502	Sundering Pivot	When <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> > {0} (Current: {Attr:5}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	230	25%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon65.png	1026804						2	10265020	1	1500	2	20	10	20	11000	1	1					0	0
10265023	1026502	Sundering Pivot	When <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> > {0} (Current: {Attr:5}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	230	30%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon65.png	1026804						3	10265020	1	2000	2	40	20	20	14000	1	1					0	0
10265031	1026503	Fleshed Edge	When <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> > {0} (Current: {Attr:3}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	120	20%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon60.png	1026805						1	10265030	1	1000	2	10	5	20	9000	1	1					0	0
10265032	1026503	Fleshed Edge	When <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> > {0} (Current: {Attr:3}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	120	25%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon60.png	1026805						2	10265030	1	1500	2	20	10	20	11000	1	1					0	0
10265033	1026503	Fleshed Edge	When <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> > {0} (Current: {Attr:3}), DMG multiplier increases by {1}.	Deals increased DMG based on <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	120	30%					Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon60.png	1026805						3	10265030	1	2000	2	40	20	20	14000	1	1					0	0
10265041	1026504	Instant Slash	Inflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> when using this skill for the first time in each battle.	Deals DMG and causes <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> on first use.							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon68.png	1026806	1026807	1026808		14		1	10265040	1	1000	2	10	5	20	8000	1	1					0	0
10265042	1026504	Instant Slash	Inflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> when using this skill for the first time in each battle.	Deals DMG and causes <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> on first use.							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon68.png	1026806	1026807	1026808		14		2	10265040	1	1500	2	20	10	20	10000	1	1					0	0
10265043	1026504	Instant Slash	Inflicts <color=#487F3B><Icon=IconHitDown|30|30|0.5/>Knockdown</color> when using this skill for the first time in each battle.	Deals DMG and causes <color=#487F3B><Icon=IconHitDownBlack|30|30|0.5/>Knockdown</color> on first use.							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon68.png	1026806	1026807	1026808		14		3	10265040	1	2000	2	40	20	20	12500	1	1					0	0
10265051	1026505	Valiant Spirit	Gains {0} additional <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color> when using this skill for the first time in each battle.	Deals DMG and gains <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color> on first use.	30						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1026809	1026810	1026811		20		1	10265050	1	1000	2	10	5	20	10000	1	1	19				0	0
10265052	1026505	Valiant Spirit	Gains {0} additional <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color> when using this skill for the first time in each battle.	Deals DMG and gains <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color> on first use.	30						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1026809	1026810	1026811		20		2	10265050	1	1500	2	20	10	20	12500	1	1	19				0	0
10265053	1026505	Valiant Spirit	Gains {0} additional <color=#9F3232><Icon=IconAnger|30|30|0.5/>Rage</color> when using this skill for the first time in each battle.	Deals DMG and gains <color=#9F3232><Icon=IconAngerBlack|30|30|0.5/>Rage</color> on first use.	30						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon21.png	1026809	1026810	1026811		20		3	10265050	1	2000	2	40	20	20	15500	1	1	19				0	0
10265061	1026506	Resolute Stillness	[Passive] Gains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> upon entering battle.	Deals DMG and gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> upon entering battle.	2						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon40.png	1026812				18		1	10265060	1	1000	2	10	5	20	4000	1	1					0	0
10265062	1026506	Resolute Stillness	[Passive] Gains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> upon entering battle.	Deals DMG and gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> upon entering battle.	2						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon40.png	1026812				18		2	10265060	1	1500	2	20	10	20	5000	1	1					0	0
10265063	1026506	Resolute Stillness	[Passive] Gains {0} stacks of <color=#516797><<Icon=IconBlock|30|30|0.5/>Block></color> upon entering battle.	Deals DMG and gains <color=#516797><<Icon=IconBlockBlack|30|30|0.5/>Block></color> upon entering battle.	2						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon40.png	1026812				18		3	10265060	1	2000	2	40	20	20	6000	1	1					0	0
10265071	1026507	Accrue	The next skill's DMG increases by {0}.	Deals DMG and increases the next skill's DMG.	25%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon13.png	1026813	1026814	1026815				1	10265070	1	1000	2	10	5	20	8000	1	1					0	0
10265072	1026507	Accrue	The next skill's DMG increases by {0}.	Deals DMG and increases the next skill's DMG.	25%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon13.png	1026813	1026814	1026815				2	10265070	1	1500	2	20	10	20	10000	1	1					0	0
10265073	1026507	Accrue	The next skill's DMG increases by {0}.	Deals DMG and increases the next skill's DMG.	25%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon13.png	1026813	1026814	1026815				3	10265070	1	2000	2	40	20	20	12500	1	1					0	0
10265081	1026508	Relentless	This skill's DMG multiplier increases by {0} for every White skill used.	Deals DMG. This Skill's DMG increases for each White Skill used.	10%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon71.png	1026816						1	10265080	1	1000	2	10	5	20	7000	1	1					0	0
10265082	1026508	Relentless	This skill's DMG multiplier increases by {0} for every White skill used.	Deals DMG. This Skill's DMG increases for each White Skill used.	10%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon71.png	1026816						2	10265080	1	1500	2	20	10	20	9000	1	1					0	0
10265083	1026508	Relentless	This skill's DMG multiplier increases by {0} for every White skill used.	Deals DMG. This Skill's DMG increases for each White Skill used.	10%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon71.png	1026816						3	10265080	1	2000	2	40	20	20	11000	1	1					0	0
10265091	1026509	Focused Intent	Gains {0} of the <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> cost of the next skill used.	Deals DMG and gains some of the <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> cost of the next skill used.	20%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon08.png	1026817	1026818	1026819				1	10265090	1	1000	2	10	5	20	8000	1	1					0	0
10265092	1026509	Focused Intent	Gains {0} of the <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> cost of the next skill used.	Deals DMG and gains some of the <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> cost of the next skill used.	20%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon08.png	1026817	1026818	1026819				2	10265090	1	1500	2	20	10	20	10000	1	1					0	0
10265093	1026509	Focused Intent	Gains {0} of the <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> cost of the next skill used.	Deals DMG and gains some of the <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color> cost of the next skill used.	20%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon08.png	1026817	1026818	1026819				3	10265090	1	2000	2	40	20	20	12500	1	1					0	0
10265101	1026510	Reaving Outburst	Reduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {0}.	Deals DMG and reduces enemy's <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon70.png	1026820						1	10265100	1	1000	2	10	5	20	6000	1	1					0	0
10265102	1026510	Reaving Outburst	Reduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {0}.	Deals DMG and reduces enemy's <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon70.png	1026820						2	10265100	1	1500	2	20	10	20	7500	1	1					0	0
10265103	1026510	Reaving Outburst	Reduces enemy's <color=#6F4877><Icon=IconStamina|30|30|0.5/>Fighting Will</color> by {0}.	Deals DMG and reduces enemy's <color=#6F4877><Icon=IconStaminaBlack|30|30|0.5/>Fighting Will</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon70.png	1026820						3	10265100	1	2000	2	40	20	20	9500	1	1					0	0
10265111	1026511	Honed Edge	Increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {0}.	Deals DMG and restores <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon74.png	1026821	1026822	1026823				1	10265110	1	1000	2	10	5	20	8000	1	1					0	0
10265112	1026511	Honed Edge	Increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {0}.	Deals DMG and restores <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon74.png	1026821	1026822	1026823				2	10265110	1	1500	2	20	10	20	10000	1	1					0	0
10265113	1026511	Honed Edge	Increases <color=#516797><Icon=IconOverClock|30|30|0.5/>Hypersequence</color> by {0}.	Deals DMG and restores <color=#516797><Icon=IconOverClockBlack|30|30|0.5/>Hypersequence</color>.	10						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon74.png	1026821	1026822	1026823				3	10265110	1	2000	2	40	20	20	12500	1	1					0	0
10265121	1026512	Basic Attack	Deals DMG.	Damage Dealt							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6FightSkillEmptyBg.png	1026824	1026825	1026826				1		1	1000	2	10	5	20	10000	1	1				1	0	0
10265131	1026513	Basic Attack	Deals DMG.	Damage Dealt							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6FightSkillEmptyBg.png	1026827	1026828	1026829				1		1	1000	2	10	5	20	10000	1	1				1	0	0
10265141	1026514	Basic Attack	Deals DMG.	Damage Dealt							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6FightSkillEmptyBg.png	1026830						1		1	1000	2	10	5	20	10000	1	1				1	0	0
10265151	1026515	Basic Attack	Deals DMG.	Damage Dealt							Assets/Product/Texture/Image/UiTheatre6/UiTheatre6FightSkillEmptyBg.png	1026831						1		1	1000	2	10	5	20	10000	1	1				1	0	0
10271011	1027101	Tempered Body	Gains a <color=#137D90><Icon=IconProtector|30|30|0.5/>Shield</color> equal to {0} of <color=#487F3B><Icon=IconLife|30|30|0.5/>HP</color> (Current: {Attr:2}).\n\nInflicts <color=#487F3B><Icon=IconHitFly|30|30|0.5/>Knockback</color>.	Deals DMG, gains <color=#137D90><Icon=IconProtectorBlack|30|30|0.5/>Shield</color>, and inflicts <color=#487F3B><Icon=IconHitFlyBlack|30|30|0.5/>Knockback</color>.	5%						Assets/Product/Texture/Image/UiTheatre6/UiTheatre6SkillIcon/UiTheatre6SkillIcon95.png	1027506				27		1	10271010	1	2000	4	20	10	25	16000	1	2					0	0
